1.918000000000000000e+03,7.473999999999999488e+01
1.918083333333333258e+03,7.471999999999999886e+01
1.918166666666666742e+03,7.492000000000000171e+01
1.918250000000000000e+03,7.509999999999999432e+01
1.918333333333333258e+03,7.509000000000000341e+01
1.918416666666666742e+03,7.506000000000000227e+01
1.918500000000000000e+03,7.498999999999999488e+01
1.918583333333333258e+03,7.487000000000000455e+01
1.918666666666666742e+03,7.478000000000000114e+01
1.918750000000000000e+03,7.473999999999999488e+01
1.918833333333333258e+03,7.473999999999999488e+01
1.918916666666666742e+03,7.471999999999999886e+01
1.919000000000000000e+03,7.476000000000000512e+01
1.919083333333333258e+03,7.471999999999999886e+01
1.919166666666666742e+03,7.476000000000000512e+01
1.919250000000000000e+03,7.492000000000000171e+01
1.919333333333333258e+03,7.518000000000000682e+01
1.919416666666666742e+03,7.535999999999999943e+01
1.919500000000000000e+03,7.528000000000000114e+01
1.919583333333333258e+03,7.515999999999999659e+01
1.919666666666666742e+03,7.501000000000000512e+01
1.919750000000000000e+03,7.487000000000000455e+01
1.919833333333333258e+03,7.478000000000000114e+01
1.919916666666666742e+03,7.467000000000000171e+01
1.920000000000000000e+03,7.454000000000000625e+01
1.920083333333333258e+03,7.443999999999999773e+01
1.920166666666666742e+03,7.445999999999999375e+01
1.920250000000000000e+03,7.459999999999999432e+01
1.920333333333333258e+03,7.464000000000000057e+01
1.920416666666666742e+03,7.462000000000000455e+01
1.920500000000000000e+03,7.465999999999999659e+01
1.920583333333333258e+03,7.464000000000000057e+01
1.920666666666666742e+03,7.459000000000000341e+01
1.920750000000000000e+03,7.453000000000000114e+01
1.920833333333333258e+03,7.451000000000000512e+01
1.920916666666666742e+03,7.457999999999999829e+01
1.921000000000000000e+03,7.460999999999999943e+01
1.921083333333333258e+03,7.457999999999999829e+01
1.921166666666666742e+03,7.470000000000000284e+01
1.921250000000000000e+03,7.487999999999999545e+01
1.921333333333333258e+03,7.495999999999999375e+01
1.921416666666666742e+03,7.492000000000000171e+01
1.921500000000000000e+03,7.484000000000000341e+01
1.921583333333333258e+03,7.470999999999999375e+01
1.921666666666666742e+03,7.456000000000000227e+01
1.921750000000000000e+03,7.445999999999999375e+01
1.921833333333333258e+03,7.439000000000000057e+01
1.921916666666666742e+03,7.437999999999999545e+01
1.922000000000000000e+03,7.435999999999999943e+01
1.922083333333333258e+03,7.434000000000000341e+01
1.922166666666666742e+03,7.446999999999999886e+01
1.922250000000000000e+03,7.476000000000000512e+01
1.922333333333333258e+03,7.492000000000000171e+01
1.922416666666666742e+03,7.495999999999999375e+01
1.922500000000000000e+03,7.501999999999999602e+01
1.922583333333333258e+03,7.490000000000000568e+01
1.922666666666666742e+03,7.475000000000000000e+01
1.922750000000000000e+03,7.460999999999999943e+01
1.922833333333333258e+03,7.446999999999999886e+01
1.922916666666666742e+03,7.431999999999999318e+01
1.923000000000000000e+03,7.429999999999999716e+01
1.923083333333333258e+03,7.426999999999999602e+01
1.923166666666666742e+03,7.435999999999999943e+01
1.923250000000000000e+03,7.454000000000000625e+01
1.923333333333333258e+03,7.462000000000000455e+01
1.923416666666666742e+03,7.471999999999999886e+01
1.923500000000000000e+03,7.468000000000000682e+01
1.923583333333333258e+03,7.454999999999999716e+01
1.923666666666666742e+03,7.443999999999999773e+01
1.923750000000000000e+03,7.431999999999999318e+01
1.923833333333333258e+03,7.423999999999999488e+01
1.923916666666666742e+03,7.428000000000000114e+01
1.924000000000000000e+03,7.434000000000000341e+01
1.924083333333333258e+03,7.440000000000000568e+01
1.924166666666666742e+03,7.439000000000000057e+01
1.924250000000000000e+03,7.454999999999999716e+01
1.924333333333333258e+03,7.476000000000000512e+01
1.924416666666666742e+03,7.481999999999999318e+01
1.924500000000000000e+03,7.479000000000000625e+01
1.924583333333333258e+03,7.475000000000000000e+01
1.924666666666666742e+03,7.462000000000000455e+01
1.924750000000000000e+03,7.456000000000000227e+01
1.924833333333333258e+03,7.440999999999999659e+01
1.924916666666666742e+03,7.429999999999999716e+01
1.925000000000000000e+03,7.420000000000000284e+01
1.925083333333333258e+03,7.426000000000000512e+01
1.925166666666666742e+03,7.450000000000000000e+01
1.925250000000000000e+03,7.462000000000000455e+01
1.925333333333333258e+03,7.462000000000000455e+01
1.925416666666666742e+03,7.456000000000000227e+01
1.925500000000000000e+03,7.448999999999999488e+01
1.925583333333333258e+03,7.440000000000000568e+01
1.925666666666666742e+03,7.429999999999999716e+01
1.925750000000000000e+03,7.421999999999999886e+01
1.925833333333333258e+03,7.423000000000000398e+01
1.925916666666666742e+03,7.428000000000000114e+01
1.926000000000000000e+03,7.420000000000000284e+01
1.926083333333333258e+03,7.415000000000000568e+01
1.926166666666666742e+03,7.415999999999999659e+01
1.926250000000000000e+03,7.440999999999999659e+01
1.926333333333333258e+03,7.454999999999999716e+01
1.926416666666666742e+03,7.454999999999999716e+01
1.926500000000000000e+03,7.448999999999999488e+01
1.926583333333333258e+03,7.443999999999999773e+01
1.926666666666666742e+03,7.440999999999999659e+01
1.926750000000000000e+03,7.440999999999999659e+01
1.926833333333333258e+03,7.450000000000000000e+01
1.926916666666666742e+03,7.456000000000000227e+01
1.927000000000000000e+03,7.450000000000000000e+01
1.927083333333333258e+03,7.451999999999999602e+01
1.927166666666666742e+03,7.465000000000000568e+01
1.927250000000000000e+03,7.473000000000000398e+01
1.927333333333333258e+03,7.473000000000000398e+01
1.927416666666666742e+03,7.476999999999999602e+01
1.927500000000000000e+03,7.473999999999999488e+01
1.927583333333333258e+03,7.465999999999999659e+01
1.927666666666666742e+03,7.451999999999999602e+01
1.927750000000000000e+03,7.443999999999999773e+01
1.927833333333333258e+03,7.440000000000000568e+01
1.927916666666666742e+03,7.462000000000000455e+01
1.928000000000000000e+03,7.473999999999999488e+01
1.928083333333333258e+03,7.473000000000000398e+01
1.928166666666666742e+03,7.471999999999999886e+01
1.928250000000000000e+03,7.487000000000000455e+01
1.928333333333333258e+03,7.493000000000000682e+01
1.928416666666666742e+03,7.493000000000000682e+01
1.928500000000000000e+03,7.496999999999999886e+01
1.928583333333333258e+03,7.493999999999999773e+01
1.928666666666666742e+03,7.479000000000000625e+01
1.928750000000000000e+03,7.467000000000000171e+01
1.928833333333333258e+03,7.464000000000000057e+01
1.928916666666666742e+03,7.468000000000000682e+01
1.929000000000000000e+03,7.468000000000000682e+01
1.929083333333333258e+03,7.467000000000000171e+01
1.929166666666666742e+03,7.479000000000000625e+01
1.929250000000000000e+03,7.514000000000000057e+01
1.929333333333333258e+03,7.545000000000000284e+01
