-0.114978,3
-0.116293,3.01
-0.114978,3.02
-0.114649,3.03
-0.113334,3.04
-0.109388,3.05
-0.104456,3.06
-0.100181,3.07
-0.096893,3.08
-0.093605,3.09
-0.086371,3.1
-0.080123,3.11
-0.073875,3.12
-0.066641,3.13
-0.058092,3.14
-0.051186,3.15
-0.040006,3.16
-0.03047,3.17
-0.021263,3.18
-0.010412,3.19
-0.001534,3.2
0.009317,3.21
0.019511,3.22
0.03102,3.23
0.043515,3.24
0.054037,3.25
0.069163,3.26
0.080672,3.27
0.091523,3.28
0.105005,3.29
0.118816,3.3
0.130324,3.31
0.144135,3.32
0.157288,3.33
0.169126,3.34
0.181292,3.35
0.194445,3.36
0.206283,3.37
0.21812,3.38
0.229629,3.39
0.241796,3.4
0.251989,3.41
0.2658,3.42
0.277309,3.43
0.285858,3.44
0.296709,3.45
0.304601,3.46
0.316439,3.47
0.324002,3.48
0.332551,3.49
0.341758,3.5
0.348664,3.51
0.356884,3.52
0.363789,3.53
0.370695,3.54
0.374969,3.55
0.379902,3.56
0.385821,3.57
0.389767,3.58
0.392068,3.59
0.39437,3.6
0.39733,3.61
0.397987,3.62
0.398316,3.63
0.39996,3.64
0.399631,3.65
0.39733,3.66
0.397001,3.67
0.396343,3.68
0.393712,3.69
0.390095,3.7
0.384834,3.71
0.381217,3.72
0.375627,3.73
0.370695,3.74
0.36642,3.75
0.361159,3.76
0.352609,3.77
0.345375,3.78
0.337155,3.79
0.329263,3.8
0.320714,3.81
0.312822,3.82
0.301971,3.83
0.291777,3.84
0.282241,3.85
0.272705,3.86
0.262512,3.87
0.250345,3.88
0.239823,3.89
0.230287,3.9
0.216476,3.91
0.206612,3.92
0.195103,3.93
0.182279,3.94
0.172085,3.95
0.156959,3.96
0.145779,3.97
0.132626,3.98
0.123419,3.99
0.110266,4
0.101717,4.01
0.089879,4.02
0.076726,4.03
0.064231,4.04
0.055681,4.05
0.043844,4.06
0.032664,4.07
0.025758,4.08
0.014907,4.09
0.005043,4.1
-0.004165,4.11
-0.014358,4.12
-0.021263,4.13
-0.028826,4.14
-0.035403,4.15
-0.043295,4.16
-0.047898,4.17
-0.054475,4.18
-0.06138,4.19
-0.06401,4.2
-0.0696,4.21
-0.072231,4.22
-0.075191,4.23
-0.076835,4.24
-0.080123,4.25
-0.081767,4.26
-0.082425,4.27
-0.084069,4.28
-0.082425,4.29
-0.081438,4.3
-0.07815,4.31
-0.079794,4.32
-0.074862,4.33
-0.070916,4.34
-0.067299,4.35
-0.065326,4.36
-0.060393,4.37
-0.054803,4.38
-0.048885,4.39
-0.043952,4.4
-0.038033,4.41
-0.028169,4.42
-0.023236,4.43
-0.014029,4.44
-0.004165,4.45
0.002741,4.46
0.010961,4.47
0.018524,4.48
0.031677,4.49
0.038911,4.5
0.049434,4.51
0.058641,4.52
0.069821,4.53
0.08133,4.54
0.091852,4.55
0.102046,4.56
0.114541,4.57
0.125063,4.58
0.136901,4.59
0.146108,4.6
0.156959,4.61
0.168468,4.62
0.17899,4.63
0.190828,4.64
0.202008,4.65
0.211873,4.66
0.223053,4.67
0.233575,4.68
0.242453,4.69
0.252976,4.7
0.261525,4.71
0.27139,4.72
0.280268,4.73
0.287831,4.74
0.296381,4.75
0.305259,4.76
0.310191,4.77
0.319727,4.78
0.325646,4.79
0.330907,4.8
0.337484,4.81
0.344389,4.82
0.348006,4.83
0.351294,4.84
0.356227,4.85
0.360172,4.86
0.36083,4.87
0.364118,4.88
0.365762,4.89
0.367078,4.9
0.370366,4.91
0.369708,4.92
0.366749,4.93
0.365105,4.94
0.363789,4.95
0.362145,4.96
0.361488,4.97
0.358199,4.98
0.355569,4.99
0.352609,5
0.345375,5.01
0.339456,5.02
0.336497,5.03
0.329592,5.04
0.324659,5.05
0.317096,5.06
0.311178,5.07
0.304601,5.08
0.296709,5.09
0.287502,5.1
0.278624,5.11
0.27139,5.12
0.262183,5.13
0.253633,5.14
0.243111,5.15
0.235877,5.16
0.224039,5.17
0.214832,5.18
0.203323,5.19
0.195432,5.2
0.185238,5.21
0.174387,5.22
0.163536,5.23
0.153671,5.24
0.143477,5.25
0.132297,5.26
0.122104,5.27
0.110924,5.28
0.103032,5.29
0.091852,5.3
0.083303,5.31
0.073438,5.32
0.064231,5.33
0.054037,5.34
0.045488,5.35
0.03924,5.36
0.027403,5.37
0.020497,5.38
0.012605,5.39
0.006358,5.4
-0.000547,5.41
-0.007782,5.42
-0.014687,5.43
-0.020606,5.44
-0.023565,5.45
-0.030142,5.46
-0.03343,5.47
-0.038362,5.48
-0.043295,5.49
-0.044281,5.5
-0.045596,5.51
-0.050858,5.52
-0.049542,5.53
-0.053159,5.54
-0.051186,5.55
-0.051186,5.56
-0.053159,5.57
-0.050858,5.58
-0.0502,5.59
-0.048556,5.6
-0.044281,5.61
-0.04165,5.62
-0.038033,5.63
-0.035403,5.64
-0.031786,5.65
-0.026525,5.66
-0.019948,5.67
-0.015016,5.68
-0.010083,5.69
-0.002192,5.7
0.004056,5.71
0.011619,5.72
0.017867,5.73
0.026087,5.74
0.035294,5.75
0.041213,5.76
0.050091,5.77
0.058641,5.78
0.068834,5.79
0.074096,5.8
0.085604,5.81
0.094483,5.82
0.107307,5.83
0.113226,5.84
0.124734,5.85
0.133942,5.86
0.143806,5.87
0.153671,5.88
0.162878,5.89
0.17077,5.9
0.181621,5.91
0.190828,5.92
0.200693,5.93
0.208585,5.94
0.220751,5.95
0.228643,5.96
0.238179,5.97
0.24344,5.98
0.252647,5.99
0.261525,6
0.269088,6.01
0.275665,6.02
0.28257,6.03
0.289146,6.04
0.294079,6.05
0.302957,6.06
0.308218,6.07
0.314795,6.08
0.317425,6.09
0.320714,6.1
0.324659,6.11
0.329592,6.12
0.332222,6.13
0.335182,6.14
0.334853,6.15
0.339128,6.16
0.338799,6.17
0.340443,6.18
0.341101,6.19
0.340443,6.2
0.339128,6.21
0.339785,6.22
0.336168,6.23
0.335511,6.24
0.333209,6.25
0.330907,6.26
0.325646,6.27
0.319727,6.28
0.317425,6.29
0.314466,6.3
0.307232,6.31
0.303944,6.32
0.298025,6.33
0.292763,6.34
0.285858,6.35
0.277966,6.36
0.272048,6.37
0.266129,6.38
0.255935,6.39
0.248372,6.4
0.243111,6.41
0.233246,6.42
0.225026,6.43
0.21549,6.44
0.208256,6.45
0.199706,6.46
0.190499,6.47
0.180306,6.48
0.171427,6.49
0.163207,6.5
0.154,6.51
0.143477,6.52
0.135257,6.53
0.12605,6.54
0.119473,6.55
0.108293,6.56
0.100073,6.57
0.09251,6.58
0.082316,6.59
0.075411,6.6
0.068506,6.61
0.058312,6.62
0.052064,6.63
0.0422,6.64
0.037925,6.65
0.030691,6.66
0.023786,6.67
0.018524,6.68
0.012605,6.69
0.005371,6.7
0.000439,6.71
-0.004822,6.72
-0.006795,6.73
-0.011399,6.74
-0.013372,6.75
-0.017975,6.76
-0.022579,6.77
-0.023236,6.78
-0.023894,6.79
-0.027511,6.8
-0.026196,6.81
-0.029813,6.82
-0.027182,6.83
-0.028497,6.84
-0.028169,6.85
-0.026196,6.86
-0.022579,6.87
-0.021263,6.88
-0.018962,6.89
-0.016989,6.9
-0.011727,6.91
-0.009097,6.92
-0.006795,6.93
-0.001863,6.94
0.00307,6.95
0.008988,6.96
0.013592,6.97
0.020168,6.98
0.027074,6.99
0.033321,7
0.040227,7.01
0.045817,7.02
0.054366,7.03
0.060614,7.04
0.068506,7.05
0.076069,7.06
0.085604,7.07
0.093496,7.08
0.102046,7.09
0.10928,7.1
0.1175,7.11
0.127036,7.12
0.136901,7.13
0.146766,7.14
0.153671,7.15
0.160905,7.16
0.170441,7.17
0.177675,7.18
0.18754,7.19
0.194445,7.2
0.203981,7.21
0.211873,7.22
0.22108,7.23
0.225683,7.24
0.23489,7.25
0.242125,7.26
0.250345,7.27
0.255935,7.28
0.262512,7.29
0.271061,7.3
0.274021,7.31
0.280268,7.32
0.286845,7.33
0.291777,7.34
0.295723,7.35
0.298354,7.36
0.303286,7.37
0.307232,7.38
0.309534,7.39
0.312493,7.4
0.316768,7.41
0.318083,7.42
0.319069,7.43
0.321042,7.44
0.322029,7.45
0.320714,7.46
0.322358,7.47
0.3217,7.48
0.318412,7.49
0.319069,7.5
0.317425,7.51
0.315781,7.52
0.312822,7.53
0.310191,7.54
0.305916,7.55
0.301642,7.56
0.29934,7.57
0.294079,7.58
0.288818,7.59
0.285858,7.6
0.278624,7.61
0.273363,7.62
0.267773,7.63
0.263169,7.64
0.255278,7.65
0.24903,7.66
0.242453,7.67
0.235548,7.68
0.22667,7.69
0.220422,7.7
0.212202,7.71
0.202995,7.72
0.196089,7.73
0.189842,7.74
0.179977,7.75
0.172743,7.76
0.162878,7.77
0.154986,7.78
0.146766,7.79
0.139203,7.8
0.129009,7.81
0.122104,7.82
0.115199,7.83
0.106978,7.84
0.098757,7.85
0.091852,7.86
0.084289,7.87
0.077055,7.88
0.069492,7.89
0.060943,7.9
0.055024,7.91
